"","Progress","Age","Gender","Ethnicity","Education","Marital","Employment","Purpose","FreqUse","Nationality","ucla_1","ucla_2","ucla_3","ucla_4","ucla_5","ucla_6","ucla_7","ucla_8","ucla_9","ucla_10","ucla_11","ucla_12","ucla_13","ucla_14","ucla_15","ucla_16","ucla_17","ucla_18","ucla_19","ucla_20","OCI_1","OCI_2","OCI_3","OCI_4","OCI_5","OCI_6","OCI_7","OCI_8","OCI_9","OCI_10","OCI_11","OCI_12","OCI_13","OCI_14","OCI_15","OCI_16","OCI_17","OCI_18","OCI_19","OCI_20","OCI_21","OCI_22","OCI_23","OCI_24","OCI_25","OCI_26","OCI_27","OCI_28","OCI_29","OCI_30","OCI_31","OCI_32","OCI_33","OCI_34","OCI_35","OCI_36","OCI_socsup","OCI_dep","OCI_imp","OCI_att","Ucla_score","OCI_score","Purpose_G"
"259",100,46,1,1,6,1,8,"2,4,5,7",4,1,1,4,1,4,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,2,1,2,6,1,1,1,1,4,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,4,1,24,11,12,10,30,57,7
"260",100,25,2,1,5,2,4,"1,2,4,5,6,7,9",3,1,1,1,1,4,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,5,2,1,1,1,3,1,2,6,1,1,1,1,3,1,5,1,1,1,3,1,1,4,5,3,5,2,3,3,2,1,2,22,8,19,28,26,77,7
"261",100,18,2,1,3,2,6,"1,4,5,7,8,9",6,1,2,2,1,4,1,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,4,2,2,1,1,5,5,4,2,6,4,5,5,4,2,4,2,5,4,4,3,2,6,6,3,4,6,4,2,5,2,3,2,4,2,4,50,21,32,26,32,129,7
"262",100,26,1,2,4,2,3,"10",4,1,1,1,1,4,1,1,1,4,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,2,1,5,4,1,1,1,1,2,1,6,1,1,1,5,1,1,5,5,5,5,5,5,5,1,1,1,27,10,15,36,30,88,1
"263",100,21,2,1,3,2,6,"8",5,1,3,1,1,3,1,2,2,2,1,1,1,1,1,1,3,1,1,2,1,1,4,1,2,6,4,2,3,3,1,7,4,7,5,2,5,2,6,7,1,1,6,2,7,7,4,2,7,1,1,6,1,4,3,7,7,7,35,28,59,23,30,145,3
"264",100,27,2,1,4,2,1,"4,5,7,9",4,1,2,3,3,3,3,3,2,2,1,1,1,1,3,3,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,3,2,5,4,3,1,1,1,1,1,3,1,1,1,4,4,1,6,7,7,7,4,7,7,4,3,4,24,14,24,44,40,106,6
"265",100,24,2,1,4,2,3,"1,2,3,4,5,6,7,8,9",5,1,2,1,1,4,1,2,1,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,4,1,1,1,1,1,1,5,1,5,3,5,1,1,5,6,4,3,5,5,5,3,1,1,20,16,19,33,29,88,7
"266",100,34,1,2,4,1,1,"1,2,5,6,7,8,9",5,1,1,1,1,1,2,3,3,3,1,2,1,3,4,2,1,3,1,2,1,3,5,1,1,1,1,1,2,1,1,7,2,7,7,1,1,1,1,5,1,1,1,1,1,1,1,4,7,7,1,5,2,3,1,7,7,7,32,12,35,25,39,104,7
"267",100,58,2,1,4,1,5,"1,4,5,7,9,10",4,1,3,2,2,3,4,3,3,1,1,3,3,1,3,2,1,2,3,3,1,1,3,3,3,2,3,2,5,5,4,3,3,3,5,3,2,2,3,5,2,2,1,6,2,2,2,2,6,3,5,2,2,2,2,2,1,1,43,16,23,22,45,104,7
"268",100,24,1,1,4,2,6,"1,4,5,7,8,9",4,1,2,2,2,3,3,4,3,1,3,2,2,2,4,4,3,2,1,3,3,2,6,1,4,6,5,2,5,4,5,5,4,3,4,5,5,6,7,5,7,4,3,4,5,7,5,2,1,5,5,6,3,3,2,1,6,6,58,28,45,26,51,157,7
"269",100,25,2,1,5,2,1,"1,2,4,5,7,8,9",4,1,1,1,1,2,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,1,1,2,2,1,6,3,5,1,1,1,2,1,5,1,2,1,1,5,5,2,1,6,7,5,6,5,7,7,5,3,6,29,17,30,40,25,116,7
"270",100,30,2,1,4,1,5,"5,7,9",3,1,1,1,1,3,2,2,3,2,2,2,1,2,2,1,3,2,1,1,2,1,3,3,3,3,5,3,6,3,4,7,2,1,4,4,5,5,6,7,3,4,4,7,5,6,4,3,7,6,6,4,5,1,1,5,5,5,53,30,43,29,35,155,6
"271",100,38,1,1,4,1,4,"4,5,7",4,1,2,1,2,3,2,2,2,2,2,1,1,2,2,1,3,2,1,2,1,1,2,1,1,2,2,1,5,6,2,2,5,3,4,2,1,2,2,2,1,3,2,5,5,6,2,1,6,2,5,2,5,2,2,3,2,1,34,21,23,22,35,100,6
"272",100,23,2,1,4,2,1,"4,5,6,7,9",3,1,2,4,3,2,4,2,4,3,1,2,2,4,2,3,4,2,4,4,3,3,5,2,3,4,2,1,3,1,3,5,5,5,3,2,4,3,5,4,2,1,1,2,1,6,1,2,6,2,3,5,3,2,3,5,2,5,35,14,41,22,58,112,6
"273",100,24,2,5,4,2,1,"2,4,5,8,9",6,1,2,1,1,4,2,2,2,1,1,1,2,2,3,1,1,1,1,3,1,1,6,1,1,1,5,1,1,4,1,5,3,6,4,1,2,1,2,1,1,7,4,2,4,5,2,2,7,7,4,7,5,7,7,5,5,6,29,19,39,46,33,133,7
"274",100,34,2,1,5,1,5,"1,2,4,7,9",4,1,4,1,2,3,1,3,2,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,1,1,1,1,1,1,1,1,1,13,8,16,11,32,48,7
"275",100,26,2,5,4,1,1,"1,2,4,7,9",6,1,1,1,1,4,1,1,2,1,1,1,1,2,3,1,1,1,1,3,1,1,4,1,1,1,1,1,3,1,1,7,4,1,1,1,1,1,1,1,3,1,1,1,1,4,1,1,1,7,4,1,4,1,1,4,4,4,23,12,25,16,29,76,7
"276",100,51,2,1,4,1,1,"1,2,4,5,6,7,8,9",6,1,1,1,1,2,1,1,1,3,1,1,1,3,3,1,2,2,1,2,4,1,2,1,1,1,3,1,2,1,1,4,5,5,1,1,1,1,3,2,1,2,1,1,3,5,3,1,6,4,2,5,1,5,3,2,3,2,16,16,27,27,33,86,7
"277",100,24,2,1,4,2,1,"1,4,5,9",3,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3,1,1,7,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,23,9,14,7,24,53,7
"278",100,24,2,1,4,2,6,"1,3,5,6,7,8,9",4,1,1,2,1,4,2,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,5,4,1,6,3,7,4,1,1,2,1,4,1,6,4,2,5,6,5,2,7,6,6,7,7,6,6,6,6,7,35,25,37,44,30,141,7
"279",100,24,2,1,4,2,6,"1",3,1,4,3,1,3,4,4,2,3,2,1,2,3,4,3,3,4,1,3,1,1,1,1,1,4,4,4,6,4,1,7,5,7,4,1,1,4,1,4,1,1,1,6,6,7,4,1,6,4,4,5,5,2,4,4,4,5,37,28,39,26,52,130,1
"280",100,25,2,1,4,2,6,"1,2,3,4,5,7,8,9",5,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,7,7,1,1,1,1,5,1,1,1,1,1,5,1,1,5,1,1,1,1,1,1,5,5,5,23,14,28,11,24,76,7
"281",100,27,2,1,5,2,6,"1,2,3,4,5,6,7,8,9",3,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,5,6,1,5,2,4,6,1,1,1,1,4,2,1,1,5,1,6,1,1,6,6,6,6,6,6,6,3,2,1,37,16,21,37,24,111,7
"282",100,24,2,1,4,2,6,"1,3,4,5,7,8,9",3,1,1,1,1,4,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,1,2,5,1,3,4,2,6,1,6,4,2,1,4,1,4,1,5,1,1,6,6,3,1,6,7,1,4,1,5,2,5,4,5,30,21,33,30,27,114,7
"283",100,65,1,1,4,1,7,"4,5,7,9",5,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,1,1,1,1,17,12,10,7,27,46,6
"284",100,30,2,1,4,2,1,"1,2,4,7,8,9",3,1,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,3,2,2,6,2,4,4,3,2,2,2,1,1,3,2,4,5,5,4,1,5,5,5,5,5,5,5,5,5,5,29,24,37,33,24,123,7
"285",100,25,1,1,5,2,9,"2",2,1,2,3,1,2,4,2,2,4,1,1,1,3,3,2,2,4,1,1,4,2,1,3,4,3,4,4,3,5,7,6,5,5,2,2,1,3,5,6,5,3,2,1,4,4,3,3,6,6,6,7,7,5,3,1,5,7,52,20,39,36,45,147,1
"286",100,46,3,1,4,3,1,"1,2,4,7,8,9",3,1,2,3,4,3,3,3,3,1,3,1,3,2,3,2,1,1,1,2,1,1,5,1,2,3,3,1,3,6,1,3,1,3,6,1,5,3,1,5,1,1,1,2,2,3,5,1,5,1,1,1,1,1,3,5,1,1,36,14,26,13,43,89,7
"287",100,37,2,2,5,1,4,"1,4,5,9",4,1,3,3,4,2,2,2,2,3,3,1,2,3,1,2,1,1,1,1,1,1,5,1,1,4,3,3,4,4,4,5,4,4,5,5,3,5,3,3,1,3,1,4,1,5,1,1,6,4,3,5,4,2,2,5,3,4,45,15,36,25,39,121,7
"288",100,28,1,2,3,2,1,"1,4,5,6,7,8,9",5,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,6,1,6,6,1,3,1,1,7,5,1,1,1,4,1,1,1,5,1,5,1,1,5,1,1,1,1,1,1,1,1,1,40,14,19,11,24,84,7
"289",100,31,1,1,5,2,1,"1,4,7,8,9",3,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,3,3,2,3,2,3,1,1,1,1,4,1,1,4,1,5,2,3,4,1,1,1,1,1,1,4,1,3,1,1,1,4,6,2,4,1,3,1,5,5,6,6,24,13,29,23,44,89,7
"290",100,21,1,1,4,2,6,"1,4,5,6,9",4,1,1,1,1,4,1,1,2,2,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,5,3,5,5,4,2,3,1,5,1,1,1,2,1,4,2,1,1,1,3,1,2,2,1,1,3,3,27,13,23,10,30,73,7
"291",100,27,2,1,5,2,1,"8",4,1,2,4,2,3,2,2,3,3,1,1,2,3,3,3,3,2,2,3,1,1,4,1,1,1,1,1,5,6,1,7,4,7,2,1,4,2,1,1,1,1,1,2,6,5,1,1,7,3,7,5,5,5,5,6,6,6,31,21,38,33,46,123,3
"292",100,28,1,1,4,2,1,"8,9",6,1,1,1,1,4,1,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,6,1,4,4,1,7,4,4,3,1,5,4,1,1,1,1,1,1,3,5,4,4,6,5,4,5,3,4,6,4,5,4,29,19,37,31,30,116,3
"293",100,33,1,5,3,2,1,"1,2,7,10",4,1,2,4,3,3,3,3,2,3,1,1,2,4,4,3,2,2,3,3,2,3,3,1,1,1,5,2,4,4,5,4,2,2,5,5,1,1,4,2,4,7,1,4,6,5,2,4,5,6,4,3,3,2,5,4,4,6,43,22,30,32,53,127,4
"294",100,22,2,1,4,2,4,"1,2,4,9",3,1,3,1,1,3,2,3,2,1,2,2,1,1,2,2,2,2,1,3,1,1,1,1,1,1,1,1,5,1,1,1,1,4,7,1,1,4,1,1,1,1,1,1,1,1,1,1,5,4,1,5,5,1,5,1,1,1,30,6,13,22,36,71,5
"295",100,29,2,1,4,2,6,"1,2,3,4,5,6,7,8,9",6,1,2,4,1,4,4,2,1,2,2,2,1,3,4,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,6,1,3,3,1,1,1,1,4,1,1,1,1,2,2,1,3,5,2,5,5,2,5,4,2,1,1,23,8,18,27,42,76,7
"296",100,26,1,5,4,2,4,"2",5,1,3,1,1,3,1,3,1,3,1,1,3,1,2,2,3,2,2,2,2,1,2,1,1,1,1,4,1,3,1,6,4,6,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,1,22,9,23,10,38,64,1
"297",100,41,1,1,4,1,4,"7",4,1,2,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,1,2,1,1,1,5,2,1,5,2,3,4,2,1,4,1,2,1,2,1,2,4,5,2,1,5,5,2,2,3,3,5,3,4,2,33,18,20,24,25,95,2
"298",100,28,1,1,5,2,1,"4,5,7,8,9",3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,2,4,1,2,1,2,7,3,1,1,1,5,1,1,2,2,1,5,1,4,5,2,1,2,1,2,1,1,1,1,32,11,15,14,22,72,6
"299",100,26,1,1,4,2,8,"1,7",4,1,1,1,1,1,1,3,3,4,2,2,3,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,7,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,15,7,19,7,36,48,4
"300",100,26,2,1,4,2,1,"2,4,5,8",6,1,1,1,1,3,3,3,1,1,3,2,1,2,2,2,2,3,1,2,2,2,1,1,1,1,1,1,1,1,1,5,4,3,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,13,12,19,7,38,51,7
"301",100,28,1,1,4,2,1,"1,2,4,5,6,7,8,9",5,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,5,1,2,1,1,1,5,3,1,6,3,6,4,2,1,3,2,2,2,3,1,1,3,5,1,1,6,5,5,5,5,2,3,5,5,4,36,16,30,29,25,111,7
"302",100,65,1,2,4,1,7,"4,5,7",2,1,1,1,1,4,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,6,10,7,26,40,6
"303",100,35,1,1,4,2,1,"4,5,8",6,1,2,3,3,3,3,3,2,2,3,3,2,2,2,3,3,3,2,3,3,2,5,2,3,3,2,4,5,5,4,5,4,4,4,3,3,3,4,4,4,4,2,3,4,5,5,5,5,5,5,3,5,4,5,3,3,2,54,22,32,31,52,139,6
"304",100,70,2,1,3,4,5,"4,5,6,7",2,1,2,3,3,3,3,2,3,2,4,2,1,3,2,1,2,1,1,2,1,2,1,1,1,1,5,1,1,1,1,1,1,1,7,5,1,1,2,1,1,1,1,1,1,1,1,1,5,5,2,1,1,1,1,5,7,6,23,12,24,16,43,75,6
"305",100,60,2,1,3,3,7,"1,4,7,9",3,1,1,1,4,4,1,1,3,4,1,1,1,1,4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,6,16,7,34,46,7
"306",100,25,2,1,4,2,4,"1,4,5,7,9",3,1,2,1,1,4,1,2,2,2,1,1,1,1,3,3,1,1,2,4,1,1,5,1,1,1,2,1,1,4,1,3,2,3,1,1,1,1,1,1,2,1,1,3,1,1,1,2,6,5,5,5,1,5,5,5,5,5,22,12,24,32,35,90,7
"307",100,28,1,5,4,6,2,"4,5,6,7,8,9",6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,1,2,4,1,5,2,2,3,1,2,2,1,4,1,1,1,1,1,3,1,2,4,1,1,1,2,1,1,2,1,1,27,8,21,10,23,66,6
"308",100,27,1,5,4,2,3,"7",1,1,4,4,4,1,4,4,4,4,4,4,4,3,4,4,3,4,3,3,3,4,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,2,1,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,19,6,10,11,72,46,2
"309",100,39,2,1,4,1,4,"1,2,7,8,9",5,1,1,1,2,4,1,2,3,2,1,2,1,2,2,1,2,2,1,1,2,2,4,1,4,1,1,1,1,4,3,4,2,4,3,1,1,1,1,2,1,5,1,1,2,4,1,1,5,2,5,4,2,2,2,2,5,1,28,14,18,25,35,85,7
"312",100,24,1,1,4,2,1,"2,3,4,5,6,7,8,9",6,1,2,1,3,4,1,2,1,3,3,2,1,3,3,1,2,2,1,1,1,2,3,2,2,2,2,2,5,3,3,6,4,6,4,3,4,4,2,4,2,4,6,3,5,6,5,5,7,6,3,5,4,4,4,4,4,4,44,25,40,33,39,142,7
"322",100,34,1,2,6,2,1,"1,2,4,7,9",3,1,1,1,1,4,3,2,3,4,1,1,1,1,3,1,2,2,2,2,1,1,6,1,1,1,1,1,1,2,4,1,1,1,4,1,1,1,1,1,1,5,1,1,1,1,2,1,2,3,2,1,1,1,1,1,1,1,25,7,10,15,37,57,7
"324",100,24,1,1,5,2,2,"1,2,3,4,5,6,7,8,9",6,1,4,1,1,4,1,1,4,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,3,2,1,2,7,1,7,4,7,3,3,1,1,1,1,1,7,1,1,7,7,1,1,7,2,2,2,2,1,1,5,5,5,25,22,36,22,32,105,7
"326",100,60,2,1,5,3,7,"5,6,7,9",5,1,1,1,1,1,4,2,4,2,1,1,1,1,3,1,1,3,1,4,1,2,1,1,1,1,1,1,2,1,1,4,1,5,1,1,1,4,3,4,1,2,1,1,5,2,1,1,1,1,4,4,1,1,2,1,1,1,20,11,19,15,36,65,6
"328",100,75,1,3,3,1,7,"7,8,10",2,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,4,4,1,1,1,1,4,1,4,1,1,1,1,1,4,4,1,4,1,1,4,1,1,1,1,23,6,16,19,24,64,7
"329",100,30,2,3,4,2,2,"1,2,3,4,5,7,8,9",5,1,4,3,2,1,3,3,3,3,4,2,4,2,2,3,3,3,3,4,2,2,3,5,3,2,2,1,2,3,4,4,2,6,3,1,2,5,1,5,1,3,1,1,5,5,2,1,6,6,5,5,5,5,5,5,4,2,37,22,27,35,56,121,7
"338",100,44,2,1,4,1,4,"1,5,9",1,1,2,1,1,4,1,1,1,4,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,19,10,10,7,31,46,7
"340",100,38,2,6,6,1,1,"1,2,3,4,7",5,1,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,1,1,2,2,2,2,3,3,5,3,3,3,2,2,1,5,2,2,2,3,2,2,1,1,1,2,3,5,3,1,5,3,2,2,1,2,2,2,3,2,28,18,25,17,41,88,7
"341",100,23,1,1,4,2,1,"1,2,4,5,9",4,1,2,1,1,4,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,3,2,1,2,5,2,1,1,1,5,1,1,1,2,1,3,1,2,3,2,3,1,1,1,2,1,1,1,30,9,12,13,27,64,7
"343",100,28,2,1,5,2,1,"1,2,3,4,5,7,8,9",3,1,2,1,1,2,4,2,3,3,3,2,3,3,4,2,2,2,2,2,2,1,3,2,1,2,1,1,1,3,1,1,1,4,1,1,1,2,1,6,2,5,1,2,1,2,1,1,5,6,5,6,5,5,5,1,2,3,28,10,16,37,46,91,7
"345",100,42,1,1,4,1,1,"1,2,4,5,7,8,9",4,1,3,1,1,4,2,3,3,1,1,2,1,3,3,2,2,2,1,3,2,2,2,1,1,2,1,1,5,2,1,5,2,3,2,1,1,1,1,1,1,1,1,1,2,6,1,1,6,2,2,1,2,1,1,1,1,1,21,12,18,14,42,65,7
"348",100,25,2,1,5,1,1,"1,2,4,5,7,8,9",2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,3,1,1,7,1,1,1,1,1,1,5,1,2,1,5,1,1,5,5,5,1,5,2,1,1,1,1,29,11,12,24,23,76,7
"373",100,64,2,1,4,4,7,"4,5,6,7",5,1,1,1,1,4,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,3,6,1,1,1,1,7,7,7,1,5,5,1,4,1,1,3,1,1,1,1,7,5,7,7,4,6,6,1,1,1,44,8,21,39,27,112,6
"1100",100,25,2,1,4,5,6,"1,2,4,5,8,9",6,2,1,2,2,2,1,1,2,2,2,2,2,3,2,3,1,2,3,2,1,1,5,2,2,2,2,2,6,4,2,7,6,6,4,2,4,2,2,4,2,5,2,2,6,6,4,2,7,5,4,7,5,2,6,6,6,6,42,26,43,36,37,147,7
"2100",100,54,2,1,2,3,8,"4,5,8,9",4,2,1,3,2,3,2,2,1,3,2,1,3,2,1,2,1,2,1,3,1,2,2,1,1,3,3,3,3,5,2,5,2,6,5,2,1,2,1,1,1,3,1,5,5,5,2,1,6,2,5,5,2,4,5,2,2,4,30,20,28,30,38,108,6
"3",100,31,2,1,5,2,1,"2,4,5,8,9",6,2,3,3,3,4,1,2,3,2,1,2,4,3,3,3,2,2,2,3,2,2,3,2,2,3,3,4,2,4,5,4,2,4,4,4,2,2,1,3,1,4,2,2,6,6,5,3,4,4,5,5,4,5,4,3,2,1,41,23,25,31,50,120,7
"410",100,28,1,3,3,1,1,"9",3,2,2,3,3,4,2,3,2,3,2,3,2,2,3,2,2,2,3,4,2,2,4,4,4,6,6,3,3,5,5,5,2,3,5,5,5,5,5,5,4,4,3,3,2,3,3,4,5,5,5,5,5,5,4,4,6,6,57,21,45,33,51,156,3
"510",100,24,2,1,5,1,1,"1,2,3,4,5,6,8,9",5,2,1,3,2,2,2,2,2,3,2,2,2,2,2,2,1,2,3,3,1,1,5,1,3,5,3,4,6,5,4,6,5,5,4,5,5,4,4,4,4,3,3,5,5,6,3,5,6,5,4,6,5,6,6,4,3,3,58,23,43,36,40,160,7
"610",100,38,1,1,4,1,1,"2,5,8,9",3,2,2,3,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,3,1,2,6,3,4,4,3,2,6,6,4,2,2,5,5,4,3,4,3,4,3,4,5,5,4,5,4,4,5,4,4,3,3,4,4,4,4,4,55,25,35,28,31,143,7
"710",100,22,1,1,4,2,1,"1,2,3,4,5,6,7,8,9",4,2,2,2,3,3,1,2,3,4,2,2,3,2,3,3,2,2,4,3,2,2,5,5,6,5,6,6,6,6,6,6,6,2,6,6,3,6,5,6,5,6,4,6,6,5,6,6,5,6,4,5,4,6,6,5,6,6,74,34,48,38,50,194,7
"810",100,26,2,1,4,1,1,"4,5,7",3,2,3,3,3,3,3,2,4,3,2,2,3,3,3,3,2,2,3,3,2,2,4,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,54,25,40,28,54,147,6
"910",100,25,2,1,4,1,1,"1,3,4,5",3,2,3,2,2,2,3,3,3,3,2,2,3,3,3,3,2,2,3,3,2,2,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,53,24,40,28,51,145,7
"1010",100,25,2,1,5,2,1,"1,2,3,4,6",3,2,3,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,2,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,5,5,5,4,4,3,4,4,4,4,4,3,5,4,4,4,4,3,4,5,4,60,26,41,27,48,154,7
"1110",100,28,2,4,4,1,1,"2,4",3,2,3,2,2,2,3,3,2,2,3,3,2,2,2,2,3,3,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,5,52,26,42,29,49,149,5
"1210",100,23,2,1,5,2,1,"1,2,4,5,6",3,2,2,3,3,2,3,2,3,2,3,2,3,2,2,3,2,2,3,2,3,2,6,6,6,6,6,6,5,5,5,3,6,3,5,5,6,6,5,6,6,6,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,3,69,31,48,36,49,184,7
"1310",100,25,1,1,4,2,1,"1,2,4,5,6,9",2,2,2,3,4,3,3,2,3,3,2,2,2,2,3,3,2,1,3,2,2,3,5,6,7,5,6,7,5,6,5,5,4,3,6,4,5,7,5,6,4,6,5,5,6,5,6,5,6,4,6,5,6,5,5,4,6,5,73,34,47,37,50,191,7
"1410",100,27,1,4,4,1,1,"1,2,3,4,5,6,7,8,9",5,2,2,2,3,3,3,2,3,3,1,2,3,2,3,3,3,2,3,4,3,3,7,5,6,3,3,4,6,6,5,5,6,6,4,3,5,5,4,5,4,3,4,6,6,6,5,6,6,6,2,6,6,6,3,5,4,5,67,32,46,32,53,177,7
"1510",100,25,1,1,4,2,1,"1,2,4,5,6,8,9",2,2,2,2,2,3,2,2,3,4,1,2,3,2,3,3,2,3,2,2,1,2,6,3,5,6,4,6,7,7,5,6,4,4,6,3,4,5,6,6,5,6,6,5,6,5,3,5,6,6,5,6,5,3,5,6,5,5,71,27,51,37,46,186,7
"1610",100,25,1,1,6,2,1,"1,2,3,5,6",3,2,3,2,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,2,3,2,4,5,4,4,5,4,5,4,4,5,5,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,5,5,5,4,4,4,5,4,4,5,54,26,44,32,50,156,4
"1710",100,19,2,1,4,2,6,"4,8",6,2,2,2,1,2,2,3,1,1,3,4,2,2,4,1,3,3,2,1,2,3,5,1,3,4,5,3,3,4,5,6,3,6,4,4,5,3,4,5,1,1,4,7,3,4,3,5,6,5,2,4,6,5,3,3,4,5,51,22,45,26,44,144,3
"1810",100,20,1,3,4,2,2,"2,3,4",6,2,2,2,2,3,3,3,3,2,2,3,3,2,4,3,3,2,1,2,2,2,3,2,3,5,3,4,5,6,4,6,5,2,4,5,5,6,5,4,4,5,6,5,5,6,4,5,5,6,4,4,5,5,6,4,5,6,58,27,47,35,49,167,5
"1910",100,23,2,1,4,2,1,"1,4,5,6,7,8,9",5,2,1,2,2,3,3,4,3,4,1,3,4,3,4,3,2,3,3,3,2,2,5,6,5,7,6,3,7,7,6,7,7,5,6,5,6,5,5,3,2,6,5,5,7,7,7,5,7,5,5,6,5,5,4,6,3,5,64,35,59,38,55,196,7
"2010",100,22,2,4,4,3,1,"1,2,4,8",6,2,1,2,2,3,3,2,2,3,1,2,2,2,3,1,3,2,2,3,3,2,4,1,2,5,5,3,4,5,4,4,5,5,4,3,4,4,5,6,5,1,4,5,1,5,4,3,7,2,1,3,4,5,3,4,3,4,51,19,45,22,44,137,5
"2110",100,34,2,1,5,1,1,"1,2,4,5,6,8,9",3,2,1,2,3,1,1,2,1,3,1,1,2,2,2,1,1,1,2,1,1,1,5,3,2,4,5,4,3,3,2,3,2,5,2,3,3,3,4,3,3,2,2,3,2,3,4,5,4,3,3,3,4,5,4,3,3,5,42,18,36,24,30,120,7
